fixture_id,league_id,league_name,home_team_id,home_team_name,away_team_id,away_team_name,goals_half_time_home,goals_half_time_away,goals_full_time_home,goals_full_time_away,goals_extra_time_home,goals_extra_time_away,goals_penalty_home,goals_penalty_away,league_round,expected_goals_home,shots_on_goal_home,shots_off_goal_home,shots_insidebox_home,shots_outsidebox_home,total_shots_home,blocked_shots_home,fouls_home,corner_kicks_home,offsides_home,ball_possession_home,yellow_cards_home,red_cards_home,goalkeeper_saves_home,total_passes_home,passes_accurate_home,passes_percentage_home,expected_goals_away,shots_on_goal_away,shots_off_goal_away,shots_insidebox_away,shots_outsidebox_away,total_shots_away,blocked_shots_away,fouls_away,corner_kicks_away,offsides_away,ball_possession_away,yellow_cards_away,red_cards_away,goalkeeper_saves_away,total_passes_away,passes_accurate_away,passes_percentage_away,formation_home,formation_away,start_xi_home,substitutions_home,coach_home_team,start_xi_away,substitutions_away,coach_away_team
194313,39,Premier League,1356,Blackpool,47,Tottenham,2,0,3,1,,,,,Regular Season - 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['115952', '87887', '19752', '17360', '18793', '19501', '87329', '18025', '115949', '114836', '53692']","['115948', '115932', '19164', '77131', '19052', '115953', '17852']",,"['18789', '114808', '19289', '85057', '19952', '18925', '754', '90513', '27543', '1758', '104620']","['114817', '104745', '18928', '114825', '30813', '46332', '167']",
193874,39,Premier League,75,Stoke City,33,Manchester United,0,1,1,1,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18858', '114854', '114769', '19498', '114771', '87877', '114824', '19193', '19698', '18928', '81993']","['90512', '83025', '50188', '77110', '114763', '19234', '27543']",,"['882', '114764', '87077', '888', '893', '894', '19504', '50940', '61998', '113639', '2886']","['114815', '114774', '1469', '26759', '18910', '104256', '21089']",
710605,39,Premier League,39,Wolves,55,Brentford,0,2,0,2,,,,,Regular Season - 5,,0.0,8.0,4.0,7.0,11.0,3.0,10.0,4.0,2.0,0.62,4.0,0.0,1.0,519.0,436.0,0.84,,3.0,5.0,6.0,3.0,9.0,1.0,7.0,2.0,2.0,0.38,4.0,1.0,0.0,324.0,242.0,0.75,3-4-3,3-5-2,"['1590', '652', '18741', '130', '18744', '2677', '2716', '2676', '2887', '18753', '41112']","['24888', '1605', '129791', '2922', '195717', '18739', '21138', '18737', '285']",,"['19465', '19124', '1119', '19346', '19789', '30407', '19352', '25073', '20110', '19974', '20589']","['15799', '15745', '2731', '2699', '47016', '20649', '47438', '127469', '19363']",
592203,39,Premier League,36,Fulham,60,West Brom,2,0,2,0,,,,,Regular Season - 7,,6.0,3.0,6.0,7.0,13.0,4.0,13.0,5.0,1.0,0.45,3.0,,1.0,395.0,303.0,0.77,,1.0,4.0,6.0,4.0,10.0,5.0,11.0,2.0,4.0,0.55,2.0,,2.0,468.0,370.0,0.79,4-2-3-1,4-1-4-1,"['253', '2729', '2771', '19145', '19549', '19025', '18947', '19004', '3406', '2825', '18767']","['19480', '18751', '19015', '19023', '2292', '19657', '19022']",,"['19143', '1200', '19152', '2769', '19577', '19160', '574', '18821', '67972', '25618', '19055']","['19462', '19359', '19164', '19148', '19155', '19146', '18958']",
1035512,39,Premier League,47,Tottenham,50,Manchester City,0,0,0,2,,,,,Regular Season - 34,1.66,5.0,3.0,8.0,2.0,10.0,2.0,14.0,7.0,2.0,0.53,3.0,,3.0,611.0,541.0,0.89,2.4,5.0,2.0,6.0,2.0,8.0,1.0,11.0,4.0,2.0,0.47,3.0,,6.0,533.0,476.0,0.89,4-3-1-2,4-2-3-1,"['31354', '47519', '30776', '162498', '152849', '863', '2735', '18784', '237129', '129711', '186']","['30435', '1578', '180', '380690', '156428', '349384', '1566', '2061', '162552']",,"['617', '627', '567', '5', '129033', '44', '2291', '636', '629', '631', '1100']","['25004', '1422', '6009', '19187', '284230', '278133', '626', '18861', '41621']",
193080,39,Premier League,34,Newcastle,36,Fulham,0,0,1,0,,,,,Regular Season - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19061', '6599', '22085', '87259', '775', '20926', '2205', '179', '36788', '82138', '49946']","['90488', '50179', '22240', '18874', '18887', '19699', '18892']",,"['19979', '114787', '44863', '114751', '405', '83018', '83032', '48125', '82011', '113639', '2849']","['82123', '578', '49892', '114780', '114775', '88748', '18983']",
592262,39,Premier League,66,Aston Villa,44,Burnley,0,0,0,0,,,,,Regular Season - 13,,7.0,11.0,18.0,9.0,27.0,9.0,17.0,10.0,1.0,0.59,1.0,,4.0,388.0,283.0,0.73,,4.0,2.0,3.0,3.0,6.0,0.0,19.0,1.0,2.0,0.41,1.0,,6.0,273.0,166.0,0.61,4-2-3-1,4-4-2,"['19599', '19186', '19179', '18941', '19187', '19191', '19177', '76', '19195', '671', '19366']","['19185', '19174', '19192', '21636', '19188', '19181', '21999']",,"['18911', '18916', '18917', '2936', '18918', '18926', '18921', '19268', '19169', '18931', '18929']","['18927', '18930', '21383', '18915', '18912', '19115', '18920']",
592271,39,Premier League,51,Brighton,62,Sheffield Utd,0,0,1,1,,,,,Regular Season - 14,,5.0,8.0,16.0,5.0,21.0,8.0,9.0,14.0,1.0,0.73,1.0,0.0,2.0,545.0,463.0,0.85,,3.0,2.0,3.0,2.0,5.0,0.0,11.0,2.0,2.0,0.27,5.0,1.0,3.0,203.0,130.0,0.64,3-4-2-1,5-3-2,"['18959', '19265', '537', '18963', '19959', '295', '18973', '18968', '1946', '19364', '19772']","['2700', '1469', '48649', '18970', '18974', '17715', '6716', '18961', '18960']",,"['20355', '19091', '19097', '19090', '19294', '19093', '2279', '19102', '19104', '19108', '303']","['1124', '19201', '19302', '19109', '44809', '19105', '8924', '18759', '18882']",
194566,39,Premier League,50,Manchester City,40,Liverpool,1,0,3,0,,,,,Regular Season - 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18908', '104129', '621', '83019', '90507', '42188', '19153', '114744', '296', '90493', '5982']","['32906', '18818', '634', '49861', '115944', '90516', '103165']",,"['1624', '114819', '90491', '114778', '1350', '105422', '1858', '93990', '33413', '28434', '114211']","['19034', '46837', '44297', '113796', '114577', '6353', '114902']",
194441,39,Premier League,1356,Blackpool,39,Wolves,2,0,2,1,,,,,Regular Season - 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['115952', '87887', '115958', '17360', '18793', '19501', '19164', '18025', '115933', '114836', '17824']","['82307', '87329', '77131', '17852', '115932', '23600', '115969']",,"['115976', '44857', '51004', '19096', '18609', '87875', '114845', '19390', '20500', '20439', '105391']","['359', '114871', '19398', '18836', '18919', '115988', '113804']",
592235,39,Premier League,45,Everton,63,Leeds,0,0,0,1,,,,,Regular Season - 10,,8.0,6.0,10.0,5.0,15.0,1.0,8.0,4.0,2.0,0.41,1.0,,5.0,391.0,307.0,0.79,,6.0,11.0,17.0,6.0,23.0,6.0,14.0,2.0,6.0,0.59,2.0,,8.0,542.0,453.0,0.84,3-4-3,4-1-4-1,"['2932', '19073', '2934', '19150', '517', '326', '18805', '1455', '18762', '18766', '2413']","['630', '18765', '18761', '2795', '2484', '18768', '2727']",,"['20619', '19118', '19116', '19126', '26238', '3008', '19130', '19128', '19133', '19134', '1496']","['638', '18752', '935', '19112', '64003', '19119', '19139']",
194251,39,Premier League,34,Newcastle,33,Manchester United,0,0,0,0,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19061', '6599', '105044', '18775', '18277', '90514', '5946', '83021', '87348', '114860', '82138']","['90492', '87815', '48316', '20464', '20080', '6929', '115978']",,"['115977', '114782', '87077', '19609', '892', '90490', '114774', '50940', '61998', '50773', '2886']","['893', '114815', '82000', '104256', '21089', '18772', '19553']",
710907,39,Premier League,55,Brentford,41,Southampton,2,0,3,0,,,,,Regular Season - 36,,5.0,8.0,14.0,4.0,18.0,5.0,12.0,4.0,0.0,0.4,0.0,,4.0,321.0,231.0,0.72,,4.0,10.0,12.0,7.0,19.0,5.0,9.0,7.0,2.0,0.6,1.0,,2.0,470.0,376.0,0.8,4-3-3,4-4-2,"['19465', '19124', '1119', '19346', '19345', '174', '30407', '47438', '19974', '20649', '20589']","['19362', '20110', '153261', '276263', '25073', '19347', '2727', '15745', '19831']",,"['18932', '2999', '20600', '171', '47480', '18945', '18948', '2938', '20557', '19484', '138822']","['18946', '18949', '19524', '30476', '18956', '18942', '304317', '231029', '18935']",
592859,39,Premier League,52,Crystal Palace,42,Arsenal,0,1,1,3,,,,,Regular Season - 37,,6.0,4.0,9.0,3.0,12.0,2.0,7.0,6.0,3.0,0.31,2.0,,0.0,258.0,181.0,0.7,,3.0,1.0,4.0,2.0,6.0,2.0,7.0,7.0,2.0,0.69,1.0,,5.0,603.0,522.0,0.87,4-3-3,4-2-3-1,"['18835', '18847', '18844', '2281', '182201', '2991', '18763', '18843', '18854', '2928', '3247']","['2930', '18845', '18840', '18862', '284449', '18853', '3428', '25927', '2927']",,"['1438', '19016', '1440', '22224', '1117', '49', '1452', '3246', '1161', '1460', '1465']","['2741', '190', '46792', '37127', '748', '1464', '127769', '2294', '1467']",
193911,39,Premier League,746,Sunderland,66,Aston Villa,1,1,2,2,,,,,Regular Season - 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['282', '83131', '19609', '87315', '20332', '3389', '2859', '19299', '18025', '1187', '18857']","['18912', '19368', '19996', '19899', '19526', '2911', '19186']",,"['90516', '19178', '19722', '114757', '82340', '114846', '114752', '60154', '114851', '82011', '82435']","['18777', '111312', '90492', '50869', '630', '20064', '18891']",
710857,39,Premier League,44,Burnley,50,Manchester City,0,2,0,2,,,,,Regular Season - 31,,1.0,2.0,2.0,1.0,3.0,0.0,11.0,1.0,5.0,0.23,1.0,,4.0,235.0,159.0,0.68,,6.0,9.0,13.0,5.0,18.0,3.0,6.0,8.0,0.0,0.77,0.0,,1.0,778.0,693.0,0.89,4-5-1,4-3-3,"['18911', '18915', '2936', '18918', '19331', '18925', '18922', '18926', '19268', '25416', '18929']","['665', '19169', '18927', '18916', '18736', '264437', '18977', '18836', '284297']",,"['617', '627', '855', '622', '18861', '633', '629', '19187', '44', '631', '645']","['643', '636', '640', '50828', '635', '278129', '626', '641', '181827']",
194115,39,Premier League,60,West Brom,34,Newcastle,0,3,1,3,,,,,Regular Season - 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18791', '19548', '19417', '19660', '1742', '87873', '19162', '44789', '114877', '29433', '18462']","['18956', '19154', '114839', '19342', '114829', '19147', '20349']",,"['19061', '6599', '18775', '20464', '18277', '2205', '90488', '5946', '83021', '49862', '49946']","['775', '82138', '19637', '21704', '18874', '36845', '18887']",
194551,39,Premier League,1356,Blackpool,36,Fulham,0,1,2,2,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['17355', '87887', '115958', '19752', '18793', '19501', '23600', '18025', '115932', '17824', '82307']","['17360', '19091', '71246', '115970', '115963', '87329', '17852']",,"['19979', '115956', '44863', '114751', '83259', '114838', '114775', '114866', '114855', '2921', '114761']","['105378', '89051', '115964', '94580', '82017', '82123', '115972']",
592201,39,Premier League,66,Aston Villa,41,Southampton,0,3,3,4,,,,,Regular Season - 7,,10.0,2.0,14.0,5.0,19.0,7.0,12.0,11.0,2.0,0.56,1.0,,0.0,367.0,275.0,0.75,,4.0,4.0,4.0,5.0,9.0,1.0,17.0,1.0,2.0,0.44,2.0,,7.0,304.0,211.0,0.69,4-2-3-1,4-4-2,"['19599', '19179', '18941', '19354', '2287', '19187', '19191', '19298', '47522', '671', '19366']","['2664', '19186', '19188', '19185', '76', '21999', '19174']",,"['18935', '18936', '18943', '2999', '171', '18949', '18945', '2938', '18769', '18955', '19524']","['18940', '20557', '18956', '18948', '18932', '2114', '130422']",
194463,39,Premier League,61,Wigan,40,Liverpool,0,1,1,1,,,,,Regular Season - 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44326', '114805', '114110', '51079', '70752', '114752', '15382', '27548', '18898', '18804', '49892']","['1347', '47552', '114889', '19303', '10254', '115985', '18849']",,"['1624', '114819', '87896', '1350', '18840', '6353', '105422', '114800', '1858', '93990', '33413']","['18904', '113796', '106798', '48368', '114211', '28434', '20059']",
710810,39,Premier League,63,Leeds,33,Manchester United,0,2,2,4,,,,,Regular Season - 26,,6.0,6.0,10.0,6.0,16.0,4.0,13.0,3.0,4.0,0.55,6.0,,5.0,409.0,320.0,0.78,,9.0,2.0,11.0,4.0,15.0,4.0,19.0,3.0,2.0,0.45,3.0,,4.0,340.0,247.0,0.73,4-2-3-1,4-2-3-1,"['20619', '19116', '19126', '47302', '26238', '64003', '3008', '19127', '19128', '935', '19329']","['1564', '1496', '19569', '19131', '162446', '278392', '291107', '39105', '19139']",,"['882', '889', '2935', '891', '18846', '904', '900', '1485', '903', '874', '18']","['153430', '905', '742', '909', '19088', '378', '901', '902', '886']",
868231,39,Premier League,45,Everton,47,Tottenham,0,0,1,1,,,,,Regular Season - 29,0.91,6.0,5.0,10.0,5.0,15.0,4.0,10.0,3.0,1.0,0.39,0.0,1.0,0.0,377.0,303.0,0.8,1.44,2.0,5.0,6.0,2.0,8.0,1.0,14.0,3.0,3.0,0.61,3.0,1.0,5.0,596.0,502.0,0.84,4-1-4-1,,"['2932', '18758', '2934', '2936', '19073', '2990', '1455', '18805', '162714', '18929', '18781']","['2165', '138786', '18762', '895', '2484', '18741', '19150', '18858', '19364']",,"['159', '30776', '175', '133', '47519', '180', '2735', '207', '30435', '186', '184']","['168', '178', '83', '156428', '149550', '273757', '284414', '18932', '237129']",
192697,39,Premier League,44,Burnley,33,Manchester United,0,0,0,0,,,,,Regular Season - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['2931', '17363', '114762', '169', '18917', '17727', '19390', '20082', '1747', '19534', '18955']","['18927', '114759', '20087', '17795', '17355', '18919', '18915']",,"['882', '18772', '888', '19601', '893', '894', '19504', '266', '37162', '50773', '901']","['61998', '1469', '2924', '2886', '2934', '19627', '19890']",
193838,39,Premier League,61,Wigan,72,QPR,1,0,2,0,,,,,Regular Season - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44326', '114805', '114804', '51079', '114834', '15382', '19303', '1347', '18898', '49892', '47552']","['44933', '18849', '114110', '18763', '27548', '19390', '114889']",,"['114883', '114857', '114777', '18988', '47019', '578', '114858', '114816', '95570', '114789', '114852']","['20265', '32995', '17372', '114890', '114833', '114869', '18984']",
194173,39,Premier League,71,Norwich,40,Liverpool,0,2,0,3,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18737', '114874', '18015', '19318', '18738', '20401', '19474', '19561', '19240', '19216', '19653']","['17426', '19879', '82563', '18879', '19158', '20256', '19174']",,"['1624', '114819', '90491', '114778', '105044', '19238', '105422', '292', '18904', '157', '114773']","['1477', '93990', '6353', '20059', '114882', '18840', '1350']",
194447,39,Premier League,66,Aston Villa,33,Manchester United,0,0,2,2,,,,,Regular Season - 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114766', '19722', '114850', '114757', '82340', '19238', '894', '19387', '18777', '19049', '82435']","['20064', '19413', '60154', '50869', '19451', '20443', '6800']",,"['115977', '114764', '114782', '87077', '83131', '90490', '104256', '19504', '50940', '113639', '2886']","['26759', '50207', '892', '19627', '19553', '21089', '19609']",
193218,39,Premier League,52,Crystal Palace,34,Newcastle,0,2,0,3,,,,,Regular Season - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18837', '18798', '114777', '69388', '17596', '18847', '19189', '19052', '19387', '87349', '50188']","['39329', '1432', '19166', '47464', '114790', '19837', '19656']",,"['19061', '6599', '22085', '18277', '775', '90488', '87348', '179', '36788', '22240', '50179']","['82138', '2205', '49946', '87259', '3333', '18887', '50207']",
592221,39,Premier League,66,Aston Villa,51,Brighton,0,1,1,2,,,,,Regular Season - 9,,4.0,6.0,8.0,7.0,15.0,5.0,5.0,12.0,2.0,0.55,2.0,0.0,1.0,457.0,381.0,0.83,,3.0,3.0,6.0,1.0,7.0,1.0,18.0,3.0,0.0,0.45,3.0,1.0,3.0,385.0,313.0,0.81,4-2-3-1,3-4-1-2,"['19599', '19179', '18941', '19354', '2287', '19187', '2664', '19191', '19298', '47522', '19366']","['671', '19195', '19188', '76', '19186', '19174', '19181']",,"['2741', '19265', '18963', '19959', '138815', '295', '18970', '18973', '18968', '1469', '19364']","['537', '18961', '18974', '18960', '2700', '17715', '19772']",
592807,39,Premier League,66,Aston Villa,50,Manchester City,1,2,1,2,,,,,Regular Season - 32,,3.0,3.0,7.0,1.0,8.0,2.0,12.0,1.0,1.0,0.28,2.0,1.0,1.0,304.0,239.0,0.79,,3.0,7.0,6.0,7.0,13.0,3.0,7.0,11.0,2.0,0.72,1.0,1.0,2.0,806.0,740.0,0.92,4-1-4-1,4-3-3,"['19599', '19179', '18941', '19354', '19191', '76', '19298', '47522', '19192', '671', '19366']","['19185', '2287', '19195', '21999', '19177', '2931', '138935', '19186', '19181']",,"['617', '627', '626', '567', '633', '641', '636', '44', '631', '635', '643']","['622', '640', '855', '18861', '623', '931', '619', '50828', '645']",
1035377,39,Premier League,51,Brighton,39,Wolves,0,0,0,0,,,,,Regular Season - 21,1.05,4.0,1.0,8.0,3.0,11.0,6.0,10.0,8.0,3.0,0.72,1.0,,3.0,791.0,717.0,0.91,1.15,3.0,5.0,4.0,4.0,8.0,0.0,13.0,2.0,1.0,0.28,4.0,,3.0,312.0,238.0,0.76,4-3-3,3-4-2-1,"['18960', '305730', '38695', '18963', '46731', '18970', '130423', '296', '311334', '1469', '10329']","['129643', '138815', '295', '19265', '336599', '129058', '40911', '356041', '216809']",,"['1590', '18744', '19147', '41606', '130', '144732', '18947', '18742', '2056', '1165', '1864']","['20665', '171035', '204033', '19341', '195717', '284262', '135334', '303019', '280687']",
1035541,39,Premier League,47,Tottenham,44,Burnley,1,1,2,1,,,,,Regular Season - 37,2.72,9.0,6.0,16.0,5.0,21.0,6.0,10.0,9.0,1.0,0.63,3.0,,2.0,547.0,482.0,0.88,0.67,3.0,2.0,6.0,1.0,7.0,2.0,14.0,3.0,3.0,0.37,5.0,,7.0,318.0,235.0,0.74,4-3-3,4-4-2,"['31354', '47519', '30776', '152849', '180', '237129', '18968', '18784', '129711', '186', '30435']","['162552', '863', '162498', '1578', '2735', '156428', '380690', '1566', '2061']",,"['616', '180731', '17597', '179400', '18918', '22', '19827', '1934', '8661', '336564', '98936']","['8589', '37381', '291476', '123469', '162489', '2790', '19169', '47903', '19268']",
194028,39,Premier League,45,Everton,67,Blackburn,1,0,1,1,,,,,Regular Season - 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '114786', '18757', '18962', '77105', '114801', '12753', '19553', '114820', '105421', '90511']","['37434', '8740', '6289', '44963', '114755', '104625', '61920']",,"['90517', '113658', '19319', '18839', '19705', '39358', '114859', '780', '1491', '82180', '19007']","['6346', '24811', '19171', '47468', '104440', '19066', '51196']",
1035500,39,Premier League,50,Manchester City,1359,Luton,1,0,5,1,,,,,Regular Season - 33,4.32,13.0,14.0,26.0,11.0,37.0,10.0,7.0,12.0,0.0,0.74,1.0,,1.0,763.0,704.0,0.92,0.51,2.0,2.0,4.0,0.0,4.0,0.0,6.0,1.0,1.0,0.26,0.0,,9.0,276.0,214.0,0.78,4-2-3-1,3-4-2-1,"['617', '284230', '567', '5', '129033', '41621', '2291', '6009', '629', '1422', '1100']","['23', '278133', '18861', '631', '44', '25004', '19187', '627', '636']",,"['8471', '33095', '19408', '19829', '19655', '19759', '2287', '906', '18854', '20189', '19083']","['19808', '19767', '379627', '406507', '441200', '406508', '19750', '360010', '19061']",
193991,39,Premier League,746,Sunderland,45,Everton,1,0,1,1,,,,,Regular Season - 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19368', '114818', '83131', '19609', '87315', '18912', '3389', '19899', '2859', '18025', '1187']","['19299', '19526', '19507', '44968', '2911', '44910', '19186']",,"['51298', '114786', '18759', '18757', '114747', '114755', '77105', '37434', '114801', '114746', '114820']","['61920', '8740', '97943', '44963', '104625', '6289', '2287']",
194425,39,Premier League,40,Liverpool,66,Aston Villa,2,0,3,0,,,,,Regular Season - 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1624', '114902', '90491', '87896', '1350', '6353', '114800', '1858', '19034', '93990', '28434']","['114577', '102748', '18840', '44297', '114211', '113796', '18904']",,"['114766', '19722', '114850', '114757', '82340', '18891', '19238', '90492', '18777', '19049', '82435']","['20064', '115955', '115943', '50869', '111312', '19413', '60154']",
1035303,39,Premier League,47,Tottenham,66,Aston Villa,1,1,1,2,,,,,Regular Season - 13,2.34,8.0,9.0,16.0,2.0,18.0,1.0,11.0,9.0,5.0,0.62,0.0,,3.0,633.0,571.0,0.9,1.76,5.0,8.0,9.0,6.0,15.0,2.0,13.0,3.0,2.0,0.38,4.0,,6.0,384.0,331.0,0.86,4-2-3-1,4-4-2,"['31354', '47519', '1566', '164', '204039', '863', '1578', '129711', '30435', '2061', '186']","['2735', '180', '311344', '156428', '175', '18932', '311817', '293163']",,"['19599', '19354', '21090', '46815', '2724', '19298', '1904', '47522', '19191', '277', '19366']","['2926', '983', '19192', '13489', '47547', '284500', '766', '2922', '133']",
194427,39,Premier League,66,Aston Villa,42,Arsenal,0,2,2,4,,,,,Regular Season - 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114766', '19722', '114850', '114757', '82340', '18891', '19238', '894', '115955', '19387', '115943']","['20064', '90492', '60154', '50869', '19413', '114893', '19049']",,"['2997', '50785', '87359', '49840', '1443', '105800', '18825', '48528', '105837', '18829', '87349']","['9215', '19148', '91303', '1187', '37162', '18769', '851']",
1035479,39,Premier League,48,West Ham,47,Tottenham,1,1,1,1,,,,,Regular Season - 31,1.49,4.0,4.0,7.0,4.0,11.0,3.0,13.0,9.0,3.0,0.32,1.0,,3.0,302.0,238.0,0.79,0.96,4.0,5.0,10.0,3.0,13.0,4.0,9.0,5.0,1.0,0.68,4.0,,3.0,662.0,590.0,0.89,4-5-1,4-2-3-1,"['2997', '1231', '1445', '2726', '2284', '19428', '1646', '1243', '2938', '15911', '18819']","['18823', '18817', '144709', '18955', '284409', '18813', '665', '291363', '19130']",,"['31354', '47519', '30776', '152849', '204039', '18968', '863', '129711', '18784', '1166', '186']","['30435', '237129', '2413', '2735', '1578', '1566', '156428', '162498', '164']",
194118,39,Premier League,45,Everton,60,West Brom,1,0,2,0,,,,,Regular Season - 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '114786', '18759', '18757', '114755', '77105', '90513', '114746', '12753', '19553', '12464']","['61920', '90511', '97943', '44963', '6289', '114747', '114801']",,"['18791', '19548', '19417', '19660', '1742', '114839', '114853', '19154', '114877', '29433', '18956']","['1750', '18462', '20349', '19342', '114829', '44789', '19147']",
194346,39,Premier League,40,Liverpool,75,Stoke City,0,0,2,0,,,,,Regular Season - 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1624', '114902', '90491', '114778', '114577', '1350', '18840', '105422', '114800', '1858', '93990']","['157', '18904', '1139', '114819', '28434', '51309', '6353']",,"['18858', '90512', '114792', '114769', '114896', '87877', '114878', '83025', '19698', '115943', '81993']","['114824', '17828', '114880', '77110', '19193', '105409', '114771']",
