game_id,minute,home_team_possession,away_team_possession
1729231,80,18.7,81.3
1729231,90,20.5,79.5
1729231,90+4,20.1,79.9
1640896,10,61.5,38.5
1640896,20,52.3,47.7
1640896,30,56.3,43.7
1640896,40,54.4,45.6
1640896,45+3,54.2,45.8
1640896,50,55.3,44.7
1640896,60,56.7,43.3
1640896,70,58.8,41.2
1640896,80,61.5,38.5
1640896,90,63.0,37.0
1640896,90+4,63.2,36.8
1729343,10,44.4,55.6
1729343,20,36.8,63.2
1729343,30,28.7,71.3
1729343,40,31.6,68.4
1729343,45+2,30.1,69.9
1729343,50,33.4,66.6
1729343,60,32.0,68.0
1729343,70,31.8,68.2
1729343,80,29.7,70.3
1729343,90,32.1,67.9
1729343,90+4,32.3,67.7
1640792,10,70.7,29.3
1640792,20,61.1,38.9
1640792,30,63.4,36.6
1640792,40,64.8,35.2
1640792,45+2,61.7,38.3
1640792,50,59.8,40.2
1640792,60,57.8,42.2
1640792,70,55.6,44.4
1640792,80,54.1,45.9
1640792,90,53.2,46.8
1640792,90+4,53.8,46.2
1640959,10,70.2,29.8
1640959,20,72.6,27.4
1640959,30,74.4,25.6
1640959,40,79.0,21.0
1640959,45+1,78.1,21.9
1640959,50,79.4,20.6
1640959,60,77.8,22.2
1640959,70,77.7,22.3
1640959,80,77.1,22.9
1640959,90,76.8,23.2
1640959,90+4,76.6,23.4
1641047,10,62.2,37.8
1641047,20,50.0,50.0
1641047,30,49.2,50.8
1641047,40,52.7,47.3
1641047,45+4,55.3,44.7
1641047,50,56.0,44.0
1641047,60,54.7,45.3
1641047,70,54.0,46.0
1641047,80,53.7,46.3
1641047,90,54.0,46.0
1641047,90+5,53.1,46.9
1640821,10,32.2,67.8
1640821,20,32.7,67.3
1640821,30,38.4,61.6
1640821,40,35.1,64.9
1640821,45+1,35.7,64.3
1640821,50,38.6,61.4
1640821,60,40.8,59.2
1640821,70,42.9,57.1
1640821,80,44.5,55.5
1640821,90,46.1,53.9
1640821,90+4,46.6,53.4
1729315,10,62.2,37.8
1729315,20,74.4,25.6
1729315,30,70.2,29.8
1729315,40,72.5,27.5
1729315,45+2,72.4,27.6
1729315,50,71.8,28.2
1729315,60,74.1,25.9
1729315,70,75.3,24.7
1729315,80,72.9,27.1
1729315,90,72.5,27.5
1729315,90+5,72.5,27.5
1729337,10,71.0,29.0
1729337,20,58.7,41.3
1729337,30,59.9,40.1
1729337,40,57.6,42.4
1729337,45+3,58.0,42.0
1729337,50,58.3,41.7
1729337,60,61.5,38.5
1729337,70,63.7,36.3
1729337,80,61.5,38.5
1729337,90,59.8,40.2
1729337,90+10,57.1,42.9
1729337,90+13,55.8,44.2
1640874,10,47.4,52.6
1640874,20,48.3,51.7
1640874,30,53.9,46.1
1640874,40,53.2,46.8
1640874,45+1,51.9,48.1
1640874,50,51.7,48.3
1640874,60,53.5,46.5
1640874,70,52.9,47.1
1640874,80,51.9,48.1
1640874,90,51.9,48.1
1640874,90+7,49.1,50.9
1640753,10,54.1,45.9
1640753,20,46.6,53.4
1640753,30,43.4,56.6
1640753,40,43.0,57.0
1640753,45+2,39.6,60.4
1640753,50,41.1,58.9
1640753,60,42.6,57.4
1640753,70,43.0,57.0
1640753,80,42.2,57.8
1640753,90,40.1,59.9
1640753,90+3,40.8,59.2
1729410,10,30.9,69.1
1729410,20,29.5,70.5
1729410,30,34.4,65.6
1729410,40,33.3,66.7
1729410,45+1,33.5,66.5
1729410,50,33.1,66.9
1729410,60,32.9,67.1
1729410,70,30.8,69.2
1729410,80,28.8,71.2
1729410,90,26.7,73.3
1729410,90+5,27.1,72.9
1640809,10,50.5,49.5
1640809,20,52.6,47.4
1640809,30,53.2,46.8
1640809,40,52.5,47.5
1640809,45+1,56.3,43.8
1640809,50,53.6,46.4
1640809,60,54.0,46.0
1640809,70,56.8,43.2
1640809,80,54.7,45.3
1640809,90,56.3,43.7
1640809,90+2,56.5,43.5
1729391,10,65.0,35.0
1729391,20,55.6,44.4
1729391,30,53.3,46.7
1729391,40,56.6,43.4
1729391,45+3,56.2,43.8
1729391,50,55.1,44.9
1729391,60,52.6,47.4
1729391,70,51.5,48.5
1729391,80,50.8,49.2
1729391,90,50.7,49.3
1729391,90+8,51.5,48.5
1729220,10,70.5,29.5
1729220,20,65.9,34.1
1729220,30,65.8,34.2
1729220,40,65.8,34.2
1729220,45+3,65.9,34.1
1729220,50,66.5,33.5
1729220,60,68.6,31.4
1729220,70,69.6,30.4
1729220,80,68.4,31.6
1729220,90,67.3,32.7
1729220,90+10,67.1,32.9
1729220,90+11,67.1,32.9
1729301,10,58.4,41.6
1729301,20,61.5,38.5
1729301,30,52.5,47.5
1729301,40,50.4,49.6
1729301,45+2,49.7,50.3
1729301,50,46.4,53.6
1729301,60,45.6,54.4
1729301,70,45.6,54.4
1729301,80,45.7,54.3
1729301,90,42.9,57.1
1729301,90+10,41.8,58.2
1729301,90+13,40.9,59.1
1729252,10,73.0,27.0
1729252,20,63.3,36.7
1729252,30,67.8,32.2
1729252,40,60.9,39.1
1729252,45+3,57.8,42.2
1729252,50,56.2,43.8
1729252,60,57.1,42.9
1729252,70,58.6,41.4
1729252,80,56.3,43.8
1729252,90,58.6,41.4
1729252,90+5,58.7,41.3
1729378,10,26.8,73.2
1729378,20,40.7,59.3
1729378,30,39.2,60.8
1729378,40,41.2,58.8
1729378,45+4,42.3,57.7
1729378,50,44.0,56.0
1729378,60,43.6,56.4
1729378,70,43.4,56.6
1729378,80,42.8,57.2
1729378,90,46.7,53.3
1729378,90+10,47.4,52.6
1729378,90+13,47.9,52.1
1729565,10,57.7,42.3
1729565,20,45.6,54.4
1729565,30,46.5,53.5
1729565,40,46.9,53.1
1729565,45+2,46.1,53.9
1729565,50,45.6,54.4
1729565,60,42.5,57.5
1729565,70,40.3,59.7
1729565,80,40.5,59.5
1729565,90,39.0,61.0
1729565,90+8,38.5,61.5
1729265,10,43.8,56.3
1729265,20,50.0,50.0
1729265,30,48.1,51.9
1729265,40,43.2,56.8
1729265,45+3,44.6,55.4
1729265,50,46.7,53.3
1729265,60,48.7,51.3
1729265,70,50.5,49.5
1729265,80,52.0,48.0
1729265,90,53.5,46.5
1729265,90+10,54.9,45.1
1729265,90+12,54.8,45.2
1640754,10,67.3,32.7
1640754,20,63.9,36.1
1640754,30,63.3,36.7
1640754,40,61.8,38.2
1640754,45+2,59.1,40.9
1640754,50,59.6,40.4
1640754,60,58.8,41.2
1640754,70,59.6,40.4
1640754,80,62.9,37.1
1640754,90,64.6,35.4
1640754,90+3,64.7,35.3
1729512,10,48.5,51.5
1729512,20,41.5,58.5
1729512,30,44.7,55.3
1729512,40,51.9,48.1
1729512,45+3,50.5,49.5
1729512,50,46.4,53.6
1729512,60,44.9,55.1
1729512,70,42.3,57.7
1729512,80,42.2,57.8
1729512,90,42.5,57.5
1729512,90+6,42.5,57.5
1729348,10,68.9,31.1
1729348,20,80.5,19.5
1729348,30,65.8,34.2
1729348,40,63.5,36.5
1729348,45+4,61.0,39.0
1729348,50,58.4,41.6
1729348,60,56.9,43.1
1729348,70,57.5,42.5
1729348,80,56.8,43.2
1729348,90,55.0,45.0
1729348,90+8,55.3,44.7
1729545,10,38.4,61.6
1729545,20,37.6,62.4
1729545,30,43.4,56.6
1729545,40,44.8,55.2
1729545,45+5,43.4,56.6
1729545,45+9,43.7,56.3
1729545,50,40.8,59.2
1729545,60,39.7,60.3
1729545,70,37.4,62.6
1729545,80,36.2,63.8
1729545,90,36.0,64.0
1729545,90+5,37.3,62.7
1729200,10,76.2,23.8
1729200,20,65.9,34.1
1729200,30,55.4,44.6
1729200,40,59.7,40.3
1729200,45+2,56.4,43.6
1729200,50,58.4,41.6
1729200,60,58.7,41.3
1729200,70,55.8,44.2
1729200,80,57.1,42.9
1729200,90,55.8,44.2
1729200,90+9,54.6,45.4
1640879,10,45.8,54.2
1640879,20,37.5,62.5
1640879,30,32.5,67.5
1640879,40,29.8,70.2
1640879,45+5,35.7,64.3
1640879,50,38.7,61.3
1640879,60,37.2,62.8
1640879,70,35.1,64.9
1640879,80,35.3,64.7
1640879,90,34.9,65.1
1640879,90+8,36.2,63.8
1729320,10,38.0,62.0
1729320,20,31.4,68.6
1729320,30,41.2,58.8
1729320,40,44.3,55.7
1729320,45+2,47.1,52.9
1729320,50,46.2,53.8
1729320,60,50.4,49.6
1729320,70,49.9,50.1
1729320,80,48.0,52.0
1729320,90,48.2,51.8
1729320,90+7,47.5,52.5
1640722,10,63.5,36.5
1640722,20,60.6,39.4
1640722,30,65.0,35.0
1640722,40,69.2,30.8
1640722,45+4,72.6,27.4
1640722,50,70.4,29.6
1640722,60,70.8,29.2
1640722,70,70.5,29.5
1640722,80,71.5,28.5
1640722,90,71.4,28.6
1640722,90+8,71.8,28.2
1729456,10,48.2,51.8
1729456,20,43.5,56.5
1729456,30,41.8,58.2
1729456,40,50.1,49.9
1729456,45+2,53.0,47.0
1729456,50,51.4,48.6
1729456,60,53.6,46.4
1729456,70,50.2,49.8
1729456,80,50.9,49.1
1729456,90,50.4,49.6
1729456,90+8,48.8,51.2
1640988,10,59.6,40.4
1640988,20,63.0,37.0
1640988,30,64.7,35.3
1640988,40,66.5,33.5
1640988,45+5,66.8,33.2
1640988,45+7,66.3,33.7
1640988,50,68.3,31.7
1640988,60,71.0,29.0
1640988,70,71.2,28.8
1640988,80,72.7,27.3
1640988,90,73.5,26.5
1640988,90+9,74.2,25.8
1640919,10,61.2,38.8
1640919,20,49.6,50.4
1640919,30,49.3,50.7
1640919,40,57.2,42.8
1640919,45+2,54.2,45.8
1640919,50,52.2,47.8
1640919,60,52.5,47.5
1640919,70,52.3,47.7
1640919,80,52.6,47.4
1640919,90,54.1,45.9
1640919,90+6,52.9,47.1
1640924,10,37.1,62.9
1640924,20,38.4,61.6
1640924,30,34.3,65.7
1640924,40,31.9,68.1
1640924,45+3,31.5,68.5
1640924,50,31.9,68.1
1640924,60,32.2,67.8
1640924,70,30.7,69.3
1640924,80,31.6,68.4
1640924,90,32.5,67.5
1640924,90+4,33.0,67.0
1640927,10,83.3,16.7
1640927,20,76.4,23.6
1640927,30,77.2,22.8
1640927,40,79.4,20.6
1640927,45+1,79.6,20.4
1640927,50,79.4,20.6
1640927,60,76.0,24.0
1640927,70,71.6,28.4
1640927,80,70.8,29.2
1640927,90,68.6,31.4
1640927,90+3,68.9,31.1
1640860,10,71.7,28.3
1640860,20,60.1,39.9
1640860,30,58.8,41.2
1640860,40,61.0,39.0
1640860,45+4,61.3,38.7
1640860,50,62.2,37.8
1640860,60,62.1,37.9
1640860,70,63.4,36.6
1640860,80,63.6,36.4
1640860,90,62.9,37.1
1640860,90+5,63.3,36.7
1729379,10,31.1,68.9
1729379,20,24.7,75.3
1729379,30,26.8,73.2
1729379,40,28.0,72.0
1729379,45+2,27.5,72.5
1729379,50,28.6,71.4
1729379,60,27.6,72.4
1729379,70,29.8,70.2
1729379,80,30.2,69.8
1729379,90,30.9,69.1
1729379,90+8,32.2,67.8
1729504,10,34.6,65.4
1729504,20,56.8,43.2
1729504,30,57.6,42.4
1729504,40,60.2,39.8
1729504,45+4,59.0,41.0
1729504,50,60.7,39.3
1729504,60,60.9,39.1
1729504,70,62.3,37.7
1729504,80,63.3,36.7
1729504,90,65.0,35.0
1729504,90+6,65.6,34.4
1729328,10,59.1,40.9
1729328,20,57.2,42.8
1729328,30,56.9,43.1
1729328,40,54.9,45.1
1729328,45+5,57.2,42.8
1729328,50,55.4,44.6
1729328,60,58.8,41.2
1729328,70,59.0,41.0
1729328,80,60.8,39.2
1729328,90,59.2,40.8
1729328,90+4,58.1,41.9
1640794,10,52.6,47.4
1640794,20,55.9,44.1
1640794,30,51.8,48.2
1640794,40,51.3,48.7
1640794,45+3,50.7,49.3
1640794,50,52.1,47.9
1640794,60,48.6,51.4
1640794,70,49.5,50.5
1640794,80,46.9,53.1
1640794,90,45.3,54.7
1640794,90+1,45.1,54.9
1640768,10,56.5,43.5
1640768,20,56.5,43.5
1640768,30,51.6,48.4
1640768,40,56.7,43.3
1640768,45+5,58.0,42.0
1640768,50,59.0,41.0
1640768,60,57.1,42.9
1640768,70,56.3,43.7
1640768,80,55.6,44.4
1640768,90,55.0,45.0
1640768,90+5,54.5,45.5
1640758,10,69.4,30.6
1640758,20,68.0,32.0
1640758,30,68.1,31.9
1640758,40,65.5,34.5
1640758,45+5,62.4,37.6
1640758,50,61.6,38.4
1640758,60,57.2,42.8
1640758,70,51.5,48.5
1640758,80,47.7,52.3
1640758,90,44.3,55.7
1640758,90+4,43.8,56.2
1640973,10,36.1,63.9
1640973,20,43.1,56.9
1640973,30,42.5,57.5
1640973,40,44.4,55.6
1640973,45+1,44.8,55.2
1640973,50,43.6,56.4
1640973,60,38.9,61.1
1640973,70,38.1,61.9
1640973,80,39.3,60.7
1640973,90,38.3,61.7
1640973,90+7,37.6,62.4
1640725,10,45.6,54.4
1640725,20,38.4,61.6
1640725,30,33.9,66.1
1640725,40,33.2,66.8
1640725,45+3,33.0,67.0
1640725,50,31.8,68.2
1640725,60,32.4,67.6
1640725,70,32.6,67.4
1640725,80,31.7,68.3
1640725,90,30.8,69.2
1640725,90+8,31.1,68.9
1640875,10,84.7,15.3
1640875,20,84.6,15.4
1640875,30,86.0,14.0
1640875,40,85.9,14.1
1640875,45+3,85.0,15.0
1640875,50,84.9,15.1
1640875,60,83.7,16.3
1640875,70,80.7,19.3
1640875,80,80.4,19.6
1640875,90,80.2,19.8
1640875,90+8,80.1,19.9
1640729,10,86.3,13.7
1640729,20,67.3,32.7
1640729,30,51.7,48.3
1640729,40,50.3,49.7
1640729,45+3,45.9,54.1
1640729,50,41.0,59.0
1640729,60,39.5,60.5
1640729,70,38.9,61.1
1640729,80,40.0,60.0
1640729,90,38.9,61.1
1640729,90+4,39.5,60.5
1640787,10,73.4,26.6
1640787,20,73.2,26.8
1640787,30,68.8,31.3
1640787,40,67.3,32.7
1640787,45+1,67.9,32.1
1640787,50,69.0,31.0
1640787,60,68.5,31.5
1640787,70,66.6,33.4
1640787,80,68.1,31.9
1640787,90,69.4,30.6
1640787,90+4,70.3,29.7
1729257,10,56.3,43.8
1729257,20,60.8,39.2
1729257,30,66.2,33.8
1729257,40,63.0,37.0
1729257,45+1,60.7,39.3
1729257,50,60.5,39.5
1729257,60,57.5,42.5
1729257,70,57.8,42.2
1729257,80,57.1,42.9
1729257,90,58.9,41.1
1729257,90+5,59.8,40.2
1729253,10,24.3,75.7
1729253,20,31.8,68.2
1729253,30,24.9,75.1
1729253,40,24.4,75.6
1729253,45+5,21.9,78.1
1729253,45+9,21.5,78.5
1729253,50,24.1,75.9
1729253,60,23.7,76.3
1729253,70,25.2,74.8
1729253,80,24.0,76.0
1729253,90,24.2,75.8
1729253,90+7,24.3,75.7
1640918,10,27.3,72.7
1640918,20,34.5,65.5
1640918,30,35.9,64.1
1640918,40,32.2,67.8
1640918,45+2,32.9,67.1
1640918,50,33.3,66.7
1640918,60,33.8,66.2
1640918,70,32.9,67.1
1640918,80,33.4,66.6
1640918,90,33.1,66.9
1640918,90+7,33.2,66.8
1640679,10,65.5,34.5
1640679,20,62.4,37.6
1640679,30,67.2,32.8
1640679,40,64.1,35.9
1640679,45+2,65.0,35.0
1640679,50,65.6,34.4
1640679,60,65.6,34.4
1640679,70,64.8,35.2
1640679,80,62.9,37.1
1640679,90,62.4,37.6
1640679,90+3,61.4,38.6
1729498,10,71.9,28.1
1729498,20,75.5,24.5
1729498,30,74.0,26.0
1729498,40,75.1,24.9
1729498,45+4,73.6,26.4
1729498,50,75.4,24.6
1729498,60,74.4,25.6
1729498,70,76.7,23.3
1729498,80,73.9,26.1
1729498,90,75.0,25.0
1729498,90+7,74.2,25.8
1729421,10,22.6,77.4
1729421,20,26.0,74.0
1729421,30,29.5,70.5
1729421,40,24.9,75.1
1729421,45+5,23.7,76.3
1729421,45+6,24.0,76.0
1729421,50,22.9,77.1
1729421,60,23.0,77.0
1729421,70,23.8,76.2
1729421,80,24.4,75.6
1729421,90,23.9,76.1
1729421,90+5,23.9,76.1
1729532,10,55.5,44.5
1729532,20,46.4,53.6
1729532,30,39.8,60.2
1729532,40,38.2,61.8
1729532,45+2,40.0,60.0
1729532,50,39.6,60.4
1729532,60,34.6,65.4
1729532,70,37.7,62.3
1729532,80,38.7,61.3
1729532,90,39.1,60.9
1729532,90+8,39.2,60.8
1729440,10,27.6,72.4
1729440,20,29.6,70.4
1729440,30,44.7,55.3
1729440,40,47.8,52.2
1729440,45+2,50.1,49.9
1729440,50,49.0,51.0
1729440,60,50.0,50.0
1729440,70,49.7,50.3
1729440,80,50.5,49.5
1729440,90,49.8,50.2
1729440,90+9,48.3,51.7
1640974,10,58.8,41.2
1640974,20,56.3,43.7
1640974,30,55.8,44.2
1640974,40,54.1,45.9
1640974,45+3,55.1,44.9
1640974,50,55.9,44.1
1640974,60,54.7,45.3
1640974,70,53.9,46.1
1640974,80,52.6,47.4
1640974,90,52.7,47.3
1640974,90+4,52.0,48.0
1729351,10,53.3,46.7
1729351,20,56.0,44.0
1729351,30,51.4,48.6
1729351,40,52.5,47.5
1729351,45+5,51.7,48.3
1729351,45+6,51.6,48.4
1729351,50,52.2,47.8
1729351,60,53.1,46.9
1729351,70,54.6,45.4
1729351,80,53.2,46.8
1729351,90,54.4,45.6
1729351,90+6,54.1,45.9
1729515,10,30.1,69.9
1729515,20,38.2,61.8
1729515,30,36.3,63.7
1729515,40,38.8,61.2
1729515,45+5,42.3,57.7
1729515,50,44.3,55.7
1729515,60,46.1,53.9
1729515,70,45.5,54.5
1729515,80,47.7,52.3
1729515,90,47.4,52.6
1729515,90+10,45.2,54.8
1729438,10,58.5,41.5
1729438,20,34.1,65.9
1729438,30,42.9,57.1
1729438,40,45.6,54.4
1729438,45+2,48.0,52.0
1729438,50,48.9,51.1
1729438,60,48.5,51.5
1729438,70,47.8,52.2
1729438,80,49.1,50.9
1729438,90,49.6,50.4
1729438,90+7,48.6,51.4
1729392,10,50.9,49.1
1729392,20,44.3,55.7
1729392,30,46.7,53.3
1729392,40,42.4,57.6
1729392,45+4,42.9,57.1
1729392,50,43.6,56.4
1729392,60,46.0,54.0
1729392,70,45.5,54.5
1729392,80,45.2,54.8
1729392,90,45.7,54.3
1729392,90+6,45.0,55.0
1729409,10,55.0,45.0
1729409,20,49.6,50.4
1729409,30,45.3,54.7
1729409,40,41.7,58.3
1729409,45+1,42.5,57.5
1729409,50,42.5,57.5
1729409,60,43.2,56.8
1729409,70,45.4,54.6
1729409,80,47.1,52.9
1729409,90,45.2,54.8
1729409,90+7,44.2,55.8
1729347,10,64.3,35.7
1729347,20,69.9,30.1
1729347,30,72.9,27.1
1729347,40,71.5,28.5
1729347,45+2,70.1,29.9
1729347,50,66.0,34.0
1729347,60,66.8,33.2
1729347,70,65.2,34.8
1729347,80,64.7,35.3
1729347,90,63.9,36.1
1729347,90+5,63.5,36.5
1729564,10,49.4,50.6
1729564,20,50.5,49.5
1729564,30,50.0,50.0
1729564,40,52.5,47.5
1729564,45+5,48.4,51.6
1729564,45+8,48.2,51.8
1729564,50,45.6,54.4
1729564,60,48.0,52.0
1729564,70,49.1,50.9
1729564,80,47.8,52.2
1729564,90,45.5,54.5
1729564,90+4,44.8,55.2
1729550,10,84.4,15.6
1729550,20,75.7,24.3
1729550,30,68.8,31.2
1729550,40,66.0,34.0
1729550,45+5,65.4,34.6
1729550,45+11,65.4,34.6
1729550,50,65.2,34.8
1729550,60,64.5,35.5
1729550,70,63.4,36.6
1729550,80,63.6,36.4
1729550,90,62.5,37.5
1729550,90+7,61.2,38.8
1641040,10,45.1,54.9
1641040,20,50.8,49.2
1641040,30,47.7,52.3
1641040,40,49.0,51.0
1641040,45+5,51.5,48.5
1641040,45+6,50.9,49.1
1641040,50,49.1,50.9
1641040,60,47.6,52.4
1641040,70,48.1,51.9
1641040,80,50.3,49.7
1641040,90,53.4,46.6
1641040,90+6,54.3,45.7
1729335,10,61.8,38.2
1729335,20,64.9,35.1
1729335,30,67.5,32.5
1729335,40,71.7,28.3
1729335,45+5,71.8,28.2
1729335,45+6,71.9,28.1
1729335,50,68.3,31.7
1729335,60,62.9,37.1
1729335,70,61.5,38.5
1729335,80,61.1,38.9
1729335,90,61.1,38.9
1729335,90+6,62.2,37.8
1729533,10,68.4,31.6
1729533,20,61.3,38.7
1729533,30,62.6,37.4
1729533,40,64.8,35.2
1729533,45+4,63.5,36.5
1729533,50,60.1,39.9
1729533,60,61.7,38.3
1729533,70,60.5,39.5
1729533,80,59.1,40.9
1729533,90,61.4,38.6
1729533,90+6,60.6,39.4
1640849,10,46.3,53.7
1640849,20,53.0,47.0
1640849,30,50.6,49.4
1640849,40,50.0,50.0
1640849,45+2,50.4,49.6
1640849,50,50.6,49.4
1640849,60,52.2,47.8
1640849,70,54.6,45.4
1640849,80,57.5,42.5
1640849,90,59.2,40.8
1640849,90+6,59.0,41.0
1640907,10,56.7,43.3
1640907,20,54.9,45.1
1640907,30,54.1,45.9
1640907,40,57.2,42.8
1640907,45+1,54.7,45.3
1640907,50,48.2,51.8
1640907,60,49.3,50.7
1640907,70,49.4,50.6
1640907,80,47.1,52.9
1640907,90,46.9,53.1
1640907,90+6,46.7,53.3
1729290,10,55.2,44.8
1729290,20,56.1,43.9
1729290,30,58.0,42.0
1729290,40,54.9,45.1
1729290,45+4,51.3,48.7
1729290,50,54.1,45.9
1729290,60,52.7,47.3
1729290,70,51.5,48.5
1729290,80,51.5,48.5
1729290,90,49.8,50.2
1729290,90+3,50.6,49.4
1640677,10,50.0,50.0
1640677,20,50.5,49.5
1640677,30,49.8,50.2
1640677,40,48.3,51.7
1640677,45+2,47.7,52.3
1640677,50,43.8,56.2
1640677,60,41.1,58.9
1640677,70,42.6,57.4
1640677,80,41.7,58.3
1640677,90,40.5,59.5
1640677,90+4,40.1,59.9
1729509,10,74.5,25.5
1729509,20,71.6,28.4
1729509,30,73.2,26.8
1729509,40,71.0,29.0
1729509,45+5,64.4,35.6
1729509,50,65.1,34.9
1729509,60,64.6,35.4
1729509,70,62.4,37.6
1729509,80,62.5,37.5
1729509,90,62.1,37.9
1729509,90+6,61.2,38.8
1641021,10,42.6,57.4
1641021,20,44.1,55.9
1641021,30,40.3,59.7
1641021,40,36.5,63.5
1641021,45+1,35.5,64.5
1641021,50,36.3,63.7
1641021,60,34.3,65.7
1641021,70,33.5,66.5
1641021,80,31.8,68.2
1641021,90,30.9,69.1
1641021,90+7,31.0,69.0
1640949,10,61.1,38.9
1640949,20,58.0,42.0
1640949,30,50.5,49.5
1640949,40,52.5,47.5
1640949,45+1,50.7,49.3
1640949,50,50.0,50.0
1640949,60,49.6,50.4
1640949,70,48.7,51.3
1640949,80,46.2,53.8
1640949,90,46.2,53.8
1640949,90+5,45.7,54.3
1640706,10,35.8,64.2
1640706,20,39.9,60.1
1640706,30,44.1,55.9
1640706,40,54.0,46.0
1640706,45+2,49.5,50.5
1640706,50,51.2,48.8
1640706,60,50.5,49.5
1640706,70,52.8,47.2
1640706,80,56.3,43.7
1640706,90,57.6,42.4
1640706,90+5,57.8,42.2
1729289,10,51.2,48.8
1729289,20,49.1,50.9
1729289,30,54.5,45.5
1729289,40,54.1,45.9
1729289,45+1,54.7,45.3
1729289,50,54.9,45.1
1729289,60,52.3,47.7
1729289,70,47.6,52.4
1729289,80,50.6,49.4
1729289,90,51.8,48.2
1729289,90+10,52.6,47.4
1729289,90+11,52.7,47.3
1641004,10,48.5,51.5
1641004,20,39.8,60.2
1641004,30,35.0,65.0
1641004,40,39.0,61.0
1641004,45+5,38.7,61.3
1641004,45+7,38.2,61.8
1641004,50,35.9,64.1
1641004,60,35.6,64.4
1641004,70,37.5,62.5
1641004,80,37.8,62.2
1641004,90,39.3,60.7
1641004,90+3,41.1,58.9
1640702,10,61.4,38.6
1640702,20,61.9,38.1
1640702,30,52.8,47.2
1640702,40,48.0,52.0
1640702,45+2,50.6,49.4
1640702,50,52.2,47.8
1640702,60,50.1,49.9
1640702,70,50.9,49.1
1640702,80,52.4,47.6
1640702,90,50.6,49.4
1640702,90+4,49.9,50.1
1729434,10,83.8,16.3
1729434,20,81.0,19.0
1729434,30,78.0,22.0
1729434,40,72.0,28.0
1729434,45+4,70.6,29.4
1729434,50,70.4,29.6
1729434,60,71.3,28.7
1729434,70,73.3,26.7
1729434,80,73.9,26.1
1729434,90,72.3,27.7
1729434,90+5,71.4,28.6
1729432,10,29.4,70.6
1729432,20,31.5,68.5
1729432,30,33.6,66.4
1729432,40,33.7,66.3
1729432,45+3,35.0,65.0
1729432,50,35.2,64.8
1729432,60,32.3,67.7
1729432,70,31.7,68.3
1729432,80,32.2,67.8
1729432,90,30.4,69.6
1729432,90+10,30.4,69.6
1729432,90+13,30.6,69.4
1640796,10,54.1,45.9
1640796,20,53.2,46.8
1640796,30,53.9,46.1
1640796,40,50.5,49.5
1640796,45+3,51.1,48.9
1640796,50,48.3,51.7
1640796,60,46.1,53.9
1640796,70,45.8,54.2
1640796,80,44.8,55.2
1640796,90,45.9,54.1
1640796,90+3,45.8,54.2
1729373,10,70.3,29.7
1729373,20,66.8,33.2
1729373,30,57.2,42.8
1729373,40,54.9,45.1
1729373,45+3,53.2,46.8
1729373,50,53.1,46.9
1729373,60,53.9,46.1
1729373,70,56.1,43.9
1729373,80,56.0,44.0
1729373,90,56.3,43.7
1729373,90+7,55.8,44.2
1729486,10,65.4,34.6
1729486,20,56.1,43.9
1729486,30,61.2,38.8
1729486,40,65.4,34.6
1729486,45+3,67.4,32.6
1729486,50,67.5,32.5
1729486,60,66.2,33.8
1729486,70,67.2,32.8
1729486,80,68.4,31.6
1729486,90,69.8,30.2
1729486,90+5,70.4,29.6
1640977,10,23.6,76.4
1640977,20,23.7,76.3
1640977,30,25.6,74.4
1640977,40,26.4,73.6
1640977,45+2,25.0,75.0
1640977,50,26.3,73.7
1640977,60,28.8,71.2
1640977,70,30.1,69.9
1640977,80,29.4,70.6
1640977,90,27.5,72.5
1640977,90+4,26.4,73.6
1729371,10,25.4,74.6
1729371,20,29.0,71.0
1729371,30,22.4,77.6
1729371,40,26.3,73.8
1729371,45+1,26.4,73.6
1729371,50,29.7,70.3
1729371,60,28.8,71.2
1729371,70,29.6,70.4
1729371,80,30.2,69.8
1729371,90,29.4,70.6
1729371,90+10,29.4,70.6
1729273,10,57.5,42.5
1729273,20,56.6,43.4
1729273,30,59.5,40.5
1729273,40,59.9,40.1
1729273,45+5,60.3,39.7
1729273,45+7,60.1,39.9
1729273,50,62.7,37.3
1729273,60,64.5,35.5
1729273,70,67.5,32.5
1729273,80,64.8,35.2
1729273,90,67.0,33.0
1729273,90+6,67.9,32.1
1640987,10,77.0,23.0
1640987,20,73.0,27.0
1640987,30,59.4,40.6
1640987,40,60.6,39.4
1640987,45+5,60.9,39.1
1640987,50,57.3,42.7
1640987,60,54.6,45.4
1640987,70,50.3,49.7
1640987,80,51.3,48.7
1640987,90,49.9,50.1
1640987,90+3,49.5,50.5
1641028,10,68.5,31.5
1641028,20,58.3,41.7
1641028,30,50.4,49.6
1641028,40,49.6,50.4
1641028,45+5,51.7,48.3
1641028,50,52.3,47.7
1641028,60,51.9,48.1
1641028,70,51.2,48.8
1641028,80,55.3,44.7
1641028,90,56.9,43.1
1641028,90+2,57.2,42.8
1640727,10,72.0,28.0
1640727,20,74.0,26.0
1640727,30,74.5,25.5
1640727,40,72.0,28.0
1640727,45+2,70.1,29.9
1640727,50,66.7,33.3
1640727,60,67.9,32.1
1640727,70,71.0,29.0
1640727,80,69.7,30.3
1640727,90,69.1,30.9
1640727,90+7,68.1,31.9
1640799,10,32.0,68.0
1640799,20,26.5,73.5
1640799,30,28.4,71.6
1640799,40,27.3,72.7
