season,player_id,firstname,lastname,age,height,weight,appearances,lineups,minutes_played,position,rating,captain,substitutions_in,substitutions_out,bench_appearances,total_shots,shots_on_target,total_goals,assists,goals_conceded,saves,total_passes,key_passes,pass_accuracy,total_tackles,blocks,interceptions,total_duels,duels_won,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,fouls_committed,yellow_cards,yellow_red_cards,red_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
2020,2769,Oluwasemilogo,Adesewo Ibidapo Ajayi,31.0,193,83,33,31,2779,Defender,6.618181,False,2,0,6,12,4,2,0,0,0,937,7,0,40,32,42,240,128,18,10,0,4,28,3,0,1,0,0,0,0,0
2020,19146,Kyle Louis,Bartley,33.0,185,76,30,28,2583,Defender,6.913333,False,2,1,5,12,5,3,1,0,0,827,7,0,27,35,38,244,144,4,4,0,8,30,4,0,0,0,0,0,0,0
2020,19577,Darnell Anthony,Furlong,29.0,183,76,35,32,2931,Defender,6.742857,False,3,1,6,23,5,1,3,0,0,817,17,0,45,16,49,371,205,24,10,0,33,34,5,0,0,0,0,0,0,0
2020,19156,Samuel Edward,Field,26.0,191,90,3,0,59,Midfielder,7.0,False,3,0,5,0,0,0,0,0,0,24,0,0,5,1,2,15,10,1,1,0,1,2,0,0,0,0,0,0,0,0
2020,19462,Callum Jack,Robinson,29.0,178,75,28,20,1567,Attacker,6.696428,False,8,15,18,25,11,5,0,0,0,390,16,0,7,0,7,160,59,29,15,0,19,3,0,0,0,0,0,0,0,0
2020,19142,Jonathan Henry,Bond,31.0,196,85,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,25618,Matheus Fellipe,Costa Pereira,28.0,176,80,33,30,2582,Midfielder,7.193939,False,3,8,3,51,28,11,6,0,0,939,60,0,26,0,29,318,131,74,40,0,52,34,2,0,1,0,0,4,0,0
2020,47443,Okay,Yokuşlu,30.0,190,79,16,15,1319,Midfielder,7.00625,False,1,3,1,10,0,0,1,0,0,530,6,0,38,3,35,209,126,25,19,0,28,25,4,0,0,0,0,0,0,0
2020,574,Filip,KrovinoviÄ‡,29.0,175,69,11,5,543,Midfielder,6.690909,False,6,2,11,5,2,0,0,0,0,360,5,0,13,0,4,72,40,9,8,0,12,5,0,0,0,0,0,0,0,0
2020,18952,Charlie,Austin,35.0,188,84,5,0,132,Attacker,6.46,False,5,0,8,1,0,0,0,0,0,33,0,0,4,0,3,31,13,2,1,0,2,0,0,0,0,0,0,0,0,0
2020,18958,David Robert Edmund,Button,35.0,191,87,1,1,90,Goalkeeper,6.7,False,0,0,37,0,0,0,0,0,4,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,19155,Kyle Hakeem,Edwards,26.0,178,64,5,1,113,Attacker,6.525,False,4,1,10,1,1,0,0,0,0,34,1,0,3,0,1,10,5,4,1,0,1,1,0,0,0,0,0,0,0,0
2020,19164,Matthew,Phillips,33.0,183,75,33,20,1828,Midfielder,6.53125,False,13,11,14,16,10,2,1,0,0,478,26,0,15,4,10,197,62,56,24,0,7,29,1,0,0,0,0,0,0,0
2020,19165,Rayhaan Rahim Amari,Tulloch,23.0,175,65,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,67972,Conor John,Gallagher,24.0,182,77,30,28,2532,Midfielder,6.736666,False,2,3,4,20,7,2,2,0,0,890,20,0,81,8,27,400,196,55,30,0,63,43,11,0,0,0,0,0,0,0
2020,19546,CÃ©dric,KiprÃ©,28.0,193,,0,0,0,Defender,,False,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,284500,Timothy Emeka,Iroegbunam,21.0,183,,0,0,0,Midfielder,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3012,Kamil PaweÅ‚,Grosicki,36.0,180,78,3,2,149,Midfielder,6.433333,False,1,2,8,2,0,0,1,0,0,40,3,0,2,0,2,13,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2020,19019,Maxime,Le Marchand,34.0,185,77,2,1,122,Defender,6.8,False,1,0,4,1,0,0,0,0,0,85,0,0,2,0,0,12,6,0,0,0,1,3,2,0,0,0,0,0,0,0
2020,19017,Cyrus Sylvester Frederick,Christie,32.0,188,78,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19373,Michael Anthony James,Hector,32.0,193,82,4,3,264,Defender,6.45,False,1,1,24,0,0,0,0,0,0,186,1,0,3,2,0,29,15,3,3,0,3,5,2,0,0,0,0,0,0,0
2020,18972,Anthony Patrick,Knockaert,33.0,172,69,0,0,0,Midfielder,,False,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19011,Fabricio Martín,Agosto Ramírez,37.0,184,79,0,0,0,Goalkeeper,,False,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19029,Kevin David,McDonald,36.0,188,82,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19027,Neeskens,Kebano,32.0,170,65,5,1,116,Midfielder,6.375,False,4,1,12,3,0,0,0,0,0,36,1,0,0,0,0,15,4,5,3,0,1,3,0,0,0,0,0,0,0,0
2020,19393,Joshua Oghenetega Peter,Onomah,27.0,185,70,11,4,370,Midfielder,6.488888,False,7,3,20,4,1,0,0,0,0,170,1,0,11,2,2,50,17,2,2,0,0,12,1,0,0,0,0,0,0,0
2020,129707,Tyrese Jay,Francois,24.0,173,60,1,0,14,Midfielder,6.2,False,1,0,1,0,0,0,0,0,0,13,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,19657,Marek,Rodák,28.0,194,81,2,2,180,Goalkeeper,6.35,False,0,0,28,0,0,0,0,0,4,41,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,253,Alphonse Francis,Areola,31.0,195,94,36,36,3240,Goalkeeper,6.947222,False,0,0,2,0,0,0,0,0,116,838,0,0,1,0,1,24,19,0,0,0,5,0,2,0,0,0,0,0,0,1
2020,19004,Bobby Armani,De Cordova-Reid,31.0,170,68,33,28,2381,Attacker,6.678125,False,5,14,7,22,9,5,2,0,0,761,14,0,31,5,21,237,94,52,27,0,20,38,7,0,0,0,0,0,0,0
2020,153066,Fábio Leandro,Freitas Gouveia de Carvalho,22.0,170,62,4,3,255,Midfielder,6.925,False,1,1,2,6,5,1,0,0,0,85,2,0,9,0,1,43,20,10,8,0,2,4,0,0,0,0,0,0,0,0
2020,2771,Temitayo Olufisayo Olaoluwa,Aina,28.0,184,82,31,31,2671,Defender,6.770967,False,0,7,4,11,4,2,1,0,0,1462,15,0,37,6,45,225,114,33,21,0,25,32,3,0,0,0,0,0,0,0
2020,19025,Thomas,Cairney,33.0,185,84,10,9,759,Midfielder,7.26,False,1,2,6,9,5,1,1,0,0,594,17,54,9,0,0,70,47,17,16,0,18,4,2,0,0,0,0,0,0,0
2020,19480,Harrison James,Reed,29.0,181,72,31,26,2250,Midfielder,6.887096,False,5,7,6,11,4,0,2,0,0,1477,21,41,63,11,50,252,123,24,15,0,25,40,5,0,0,0,0,0,0,0
2020,19549,Antonee,Robinson,27.0,183,70,28,24,2161,Defender,6.882142,False,4,2,7,6,4,0,0,0,0,1047,30,0,45,4,37,239,140,73,51,0,8,20,4,0,1,0,0,0,0,0
2020,2729,Joachim Christian,Andersen,28.0,192,86,31,30,2730,Defender,6.92258,False,1,0,1,11,3,1,1,0,0,1958,8,51,33,13,44,254,155,11,9,0,15,39,7,0,1,0,0,0,0,0
2020,657,Kenny Joelle,Tete,29.0,180,71,22,18,1483,Defender,7.019047,False,4,6,6,4,1,0,1,0,0,690,18,0,48,5,27,177,105,19,10,0,18,28,3,0,0,0,0,0,0,0
2020,19145,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,27.0,196,80,33,33,2954,Defender,6.948484,False,0,1,1,16,5,0,0,0,0,1905,5,49,37,20,42,219,136,14,11,0,6,16,1,0,0,0,0,0,0,0
2020,19012,Marcus,Bettinelli,32.0,193,82,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3406,André-Frank,Zambo Anguissa,29.0,184,78,36,29,2587,Midfielder,6.927777,False,7,7,9,24,9,0,3,0,0,1416,27,0,78,6,56,485,264,143,96,0,27,44,6,0,0,0,0,0,0,0
2020,18947,Mario René Junior,Lemina,31.0,184,85,28,19,1704,Midfielder,6.875,False,9,11,11,13,3,1,0,0,0,887,12,0,62,5,30,235,126,37,26,0,15,32,5,0,0,0,0,0,0,0
2020,18767,Ademola Olajade,Alade Aylola Lookman,27.0,174,71,34,31,2756,Attacker,7.094117,False,3,12,3,47,23,4,4,0,0,1049,62,0,35,1,20,399,183,128,82,0,59,46,5,0,0,0,0,0,1,0
2020,2292,Ruben Ira,Loftus-Cheek,28.0,191,88,30,21,1912,Midfielder,6.2,False,9,12,11,0,0,1,0,0,0,17,0,0,0,0,0,13,3,3,0,0,2,1,3,0,0,0,0,0,0,0
2020,1279,Joshua,Erowoli Orisunmihare Oluwaseun,26.0,181,78,15,9,810,Attacker,6.753333,False,6,6,8,17,8,3,0,0,0,180,7,0,7,1,4,94,34,15,8,0,7,8,0,0,0,0,0,1,0,0
2020,18751,Ivan Ricardo,Neves Abreu Cavaleiro,31.0,175,72,36,27,2474,Attacker,6.731428,False,9,12,9,37,17,3,0,0,0,724,43,0,23,1,19,384,152,98,53,0,28,30,2,0,0,0,0,1,1,0
2020,19023,Timothy Michael,Ream,37.0,183,80,7,7,630,Defender,6.728571,False,0,0,31,0,0,0,0,0,0,468,0,60,12,5,6,42,24,2,1,0,0,3,0,0,0,0,0,0,0,0
2020,3243,Jean Michaël,Seri,33.0,168,69,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2825,Aleksandar,Mitrović,30.0,189,89,27,13,1389,Attacker,6.944444,False,14,1,17,47,20,3,3,0,0,378,23,0,7,3,3,229,108,12,7,0,23,22,3,0,0,0,0,1,1,0
2020,19159,Stefan Marius,Johansen,33.0,182,78,0,0,0,Midfielder,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,153417,Sylvester Alexander,Enitombra Jasper,23.0,180,,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19015,Joseph Edward,Bryan,31.0,170,72,16,7,662,Defender,6.8,False,9,2,27,5,2,1,0,0,0,314,5,0,15,2,14,63,42,14,14,0,7,10,2,0,0,0,0,0,0,0
2020,49923,Aboubakar,Kamara,29.0,177,76,11,2,310,Attacker,6.363636,False,9,2,15,3,2,0,0,0,0,112,6,0,2,0,1,54,20,9,4,0,3,9,1,0,1,0,0,0,0,0
2020,19043,Terence,Kongolo,30.0,188,70,1,1,90,Defender,7.0,False,0,0,9,0,0,0,0,0,0,44,0,0,3,0,2,10,7,0,0,0,1,1,0,0,0,0,0,0,0,0
2020,19022,Denis,Frimpong Odoi,36.0,178,72,3,3,270,Defender,6.233333,False,0,0,18,2,1,0,0,0,0,168,1,46,3,1,5,31,14,1,1,0,4,7,1,0,0,0,0,0,0,0
2020,18774,Wes,Morgan,37.0,186,101,3,0,15,Defender,6.45,False,3,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18773,Christian,Fuchs,37.0,187,89,9,8,702,Defender,6.844444,False,1,1,21,2,0,0,0,0,0,522,1,47,18,4,15,79,42,2,0,0,5,14,4,0,0,0,0,0,0,0
2020,18770,Eldin,Jakupović,39.0,191,85,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18782,Matthew Lee,James,33.0,181,86,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18777,Marc Kevin,Albrighton,35.0,175,74,31,17,1741,Midfielder,6.854838,False,14,8,21,14,10,1,5,0,0,748,38,0,33,3,17,230,99,66,37,0,19,9,2,0,0,0,0,0,0,0
2020,114,Adrien Sébastien,Perruchet da Silva,35.0,171,72,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1107,Filip,Benković,27.0,194,80,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3421,Daniel,Amartey,30.0,186,79,12,8,720,Defender,6.708333,False,4,2,19,2,1,1,0,0,0,454,0,0,11,4,12,60,32,3,1,0,1,3,3,0,0,0,0,0,0,0
2020,276086,Thanawat,Suengchitthawon,24.0,171,65,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18783,Thakgalo Khanya,Leshabela,25.0,175,72,1,0,9,Midfielder,6.3,False,1,0,5,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2926,Youri Marion A.,Tielemans,27.0,176,72,38,37,3358,Midfielder,7.15,False,1,2,1,33,20,6,4,0,0,2480,52,53,86,8,46,401,217,64,43,0,54,37,6,0,0,0,0,2,0,0
2020,18788,Jamie Richard,Vardy,37.0,179,74,34,31,2845,Attacker,7.123529,False,3,7,3,67,38,15,9,0,0,434,28,0,18,5,4,251,119,41,26,0,25,26,1,0,0,0,0,8,1,0
2020,18779,Hamza,Dewan Choudhury,27.0,178,64,10,4,313,Midfielder,6.3875,False,6,3,27,3,1,0,0,0,0,235,0,0,8,1,4,29,16,1,0,0,2,6,1,0,0,0,0,0,0,0
2020,18786,Onyinye Wilfred,Ndidi,28.0,183,74,26,25,2179,Midfielder,7.157692,False,1,4,2,13,1,1,4,0,0,1431,16,47,96,11,61,333,184,30,16,0,16,54,6,0,0,0,0,0,0,0
2020,152969,Luke Jonathan,Thomas,23.0,181,,14,12,971,Defender,6.728571,False,2,5,19,5,3,1,0,0,0,405,7,0,23,2,17,129,65,18,6,0,16,10,2,0,0,0,0,0,0,0
2020,18771,Ricardo Domingos,Barbosa Pereira,31.0,175,70,15,10,959,Defender,6.626666,False,5,3,11,4,4,0,1,0,0,464,10,0,31,1,15,148,64,30,14,0,8,18,3,0,0,0,0,0,0,0
2020,19760,James Michael,Justin,26.0,183,80,23,23,2070,Defender,7.126086,False,0,0,0,7,3,2,1,0,0,1049,21,0,61,10,30,251,144,32,18,0,39,16,4,0,0,0,0,0,0,0
2020,18146,Daniel,Ward,31.0,191,88,0,0,0,Goalkeeper,,False,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,18772,Jonathan Grant,Evans,36.0,188,77,28,28,2476,Defender,6.985714,False,0,3,0,8,3,2,2,0,0,1847,10,56,25,3,46,201,137,9,8,0,12,18,7,0,0,0,0,0,0,0
2020,2920,Timothy,Castagne,29.0,185,80,27,27,2346,Defender,6.881481,False,0,2,0,6,3,2,3,0,0,1325,22,41,52,5,29,224,117,24,11,0,14,20,1,0,0,0,0,0,0,0
2020,18778,Harvey Lewis,Barnes,27.0,174,66,25,22,1949,Midfielder,6.844,False,3,7,4,40,26,9,4,0,0,605,26,0,19,3,8,261,116,89,40,0,33,16,0,0,0,0,0,0,0,0
2020,18784,James Daniel,Maddison,28.0,175,73,31,24,2104,Midfielder,7.2,False,7,13,7,49,23,8,5,0,0,1017,52,0,32,1,9,232,120,51,29,0,57,19,4,0,0,0,0,0,0,0
2020,22094,Wesley Tidjan,Fofana,24.0,190,84,28,27,2265,Defender,7.0,False,1,5,2,9,2,0,0,0,0,1681,6,51,51,16,61,313,183,21,15,0,29,37,7,0,0,0,0,0,0,0
2020,2778,Kelechi Promise,Ịheanachọ,28.0,185,82,25,16,1456,Attacker,7.072727,False,9,6,22,39,25,12,2,0,0,504,28,0,12,0,2,182,64,44,32,0,13,26,1,0,0,0,0,0,1,0
2020,18906,Ayoze,Pérez Gutiérrez,31.0,178,66,25,15,1332,Attacker,6.688,False,10,10,14,18,13,2,1,0,0,470,24,0,32,0,10,249,96,59,29,0,23,31,2,0,0,0,0,0,0,0
2020,18785,Nampalys,Mendy,32.0,168,70,23,15,1457,Midfielder,6.65,False,8,6,22,3,2,0,1,0,0,973,5,40,26,1,14,134,69,12,6,0,29,21,5,0,0,0,0,0,0,0
2020,1374,Islam,Slimani,36.0,188,83,1,0,19,Attacker,6.9,False,1,0,1,1,0,0,0,0,0,9,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18781,Demarai Ramelle,Gray,28.0,180,74,1,0,18,Attacker,6.7,False,1,0,1,1,0,0,0,0,0,9,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,18780,Rachid,Ghezzal,32.0,182,70,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,278116,Tawanda Jethro,Maswanhise,22.0,,,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2728,Kasper Peter,Schmeichel,38.0,189,88,38,38,3420,Goalkeeper,6.763157,False,0,0,0,0,0,0,0,0,88,1066,0,0,0,0,0,16,15,2,1,0,4,0,0,0,0,0,0,0,0,1
2020,152971,Vontae Jason,Daley-Campbell,23.0,,,0,0,0,Defender,,False,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19955,Joshua Michael,Knight,27.0,185,78,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,278111,Shane Aidan Conor,Flynn,23.0,,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,50101,Fousseni,DiabatÃ©,29.0,178,70,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,785,Cengiz,Ãœnder,27.0,173,66,9,1,273,Attacker,6.644444,False,8,1,25,2,1,0,2,0,0,111,6,0,4,0,2,44,22,23,15,0,3,1,0,0,0,0,0,0,0,0
2020,18776,Ã‡aÄŸlar,SÃ¶yÃ¼ncÃ¼,28.0,185,82,23,19,1815,Defender,6.8,False,4,0,6,9,3,1,0,0,0,1381,7,52,27,9,28,180,107,6,4,0,15,18,2,0,0,0,0,0,0,0
2020,231081,Sidnei Wilson,Vieira David Tavares,23.0,188,76,2,1,85,Midfielder,6.7,False,1,1,3,1,1,0,0,0,0,26,0,0,1,1,0,11,6,1,1,0,3,1,0,0,0,0,0,0,0,0
2020,148099,Kiernan Frank,Dewsbury-Hall,26.0,178,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2925,Dennis Pierre Jacques Albert,Praet,30.0,181,78,15,10,723,Midfielder,6.621428,False,5,10,15,4,2,1,1,0,0,294,7,0,14,2,7,74,24,16,6,0,2,12,0,0,0,0,0,0,0,0
2020,162517,Lars,Dendoncker,21.0,188,"
 ",0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18977,Dale,Stephens,33.0,169,71,0,0,0,Midfielder,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18980,José Heriberto,Izquierdo Mena,30.0,171,73,1,0,8,Attacker,6.7,False,1,0,10,1,1,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,18975,Davy,Pröpper,33.0,185,79,7,2,210,Midfielder,6.5,False,5,2,19,2,2,0,0,0,0,93,0,0,6,0,1,25,11,3,2,0,0,1,0,0,0,0,0,0,0,0
2020,2700,Alireza,Jahanbakhsh Jirandeh,31.0,181,78,21,6,520,Attacker,6.741176,False,15,6,21,10,3,0,1,0,0,231,10,0,9,0,8,70,29,17,11,0,4,7,3,0,0,0,0,0,0,0
2020,18978,Florin,Andone,31.0,180,78,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,100079,Peter,Gwargis,24.0,180,69,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,151753,Teddy Christopher,Graham Jenks,22.0,191,82,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,137301,Alexander William,Cochrane,24.0,173,70,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19565,Jensen Guy,Weir,22.0,186,74,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,48649,Andi Avdi,Zeqiri,25.0,185,81,9,0,163,Attacker,6.4625,False,9,0,26,4,2,0,0,0,0,38,1,0,3,0,0,16,8,1,1,0,2,2,0,0,0,0,0,0,0,0
2020,19541,Christian Timothy,Walton,29.0,195,75,0,0,0,Goalkeeper,,False,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18961,Daniel Johnson,Burn,32.0,198,87,27,23,2060,Defender,6.834615,False,4,3,14,14,6,1,0,0,0,1096,10,0,50,7,31,280,163,20,12,0,6,35,5,0,0,0,0,0,0,0
2020,18968,Yves,Bissouma,28.0,182,80,36,35,3114,Midfielder,7.052777,False,1,4,1,30,3,1,0,0,0,1684,16,40,104,6,64,384,227,73,53,0,32,55,8,0,1,0,0,0,0,0
2020,18959,Robert,Lynch Sánchez,27.0,197,90,27,27,2430,Goalkeeper,6.911111,False,0,0,0,0,0,0,0,0,66,984,1,0,1,0,1,18,15,0,0,0,4,2,2,0,0,0,0,0,0,0
2020,1469,Daniel Nii,Tackie Mensah Welbeck,34.0,185,73,24,17,1546,Attacker,6.791666,False,7,10,9,26,15,6,1,0,0,260,22,0,12,0,7,168,68,33,18,0,17,19,0,0,0,0,0,0,1,0
2020,18973,Solomon Benjamin,March,30.0,180,88,21,19,1675,Midfielder,7.104761,False,2,4,2,12,4,2,1,0,0,716,27,0,49,5,22,238,133,63,44,0,26,26,0,0,0,0,0,0,0,0
2020,537,Joël Ivo,Veltman,32.0,184,75,28,25,2281,Defender,6.942857,False,3,3,8,11,4,1,1,0,0,1244,22,0,67,5,33,288,165,36,18,0,39,34,3,0,0,0,0,0,0,0
2020,18963,Lewis Carl,Dunk,33.0,192,88,33,33,2933,Defender,7.163636,False,0,0,0,27,15,5,0,0,0,2217,10,60,30,20,32,201,134,8,6,0,20,22,5,0,2,0,0,0,0,0
2020,19265,Adam Harry,Webster,29.0,191,75,29,29,2595,Defender,6.962068,False,0,1,2,22,7,1,0,0,0,1838,5,51,29,16,47,233,138,17,17,0,15,24,4,0,0,0,0,0,0,0
2020,138815,Tariq Kwame,Nii-Lante Lamptey,24.0,163,55,11,11,891,Defender,6.881818,False,0,4,0,3,2,1,1,0,0,374,10,0,17,1,19,124,63,29,13,0,28,21,3,1,0,0,0,0,0,0
2020,18960,Jason Sean,Steele,34.0,188,79,0,0,0,Goalkeeper,,False,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1946,Leandro,Trossard,30.0,172,61,35,30,2621,Attacker,7.048571,False,5,17,6,42,23,5,5,0,0,998,51,0,33,2,26,272,108,68,39,0,32,27,2,0,0,0,0,0,0,0
2020,19959,Benjamin William,White,27.0,186,76,36,36,3195,Defender,6.766666,False,0,4,1,4,1,0,0,0,0,1742,8,40,49,22,62,261,131,32,24,0,9,30,4,1,0,0,0,0,0,0
2020,6716,Alexis,Mac Allister,26.0,176,69,21,13,1116,Midfielder,6.695,False,8,8,17,11,3,1,1,0,0,396,16,0,26,4,9,154,64,26,16,0,15,19,1,0,0,0,0,0,0,0
2020,18964,Bernardo,Fernandes da Silva Junior,29.0,186,76,3,2,204,Defender,6.8,False,1,0,10,2,0,0,0,0,0,74,2,0,10,0,1,35,18,3,0,0,1,1,0,0,0,0,0,0,0,0
2020,18970,Pascal,Groß,33.0,181,78,34,27,2482,Midfielder,7.132352,False,7,3,11,17,7,3,8,0,0,1419,70,0,45,4,23,211,92,20,9,0,16,19,3,0,0,0,0,3,1,0
2020,19364,Neal,Maupay,28.0,173,69,33,29,2519,Attacker,6.830303,False,4,11,5,49,26,8,2,0,0,648,32,0,20,0,13,285,108,48,24,0,44,28,1,0,1,0,0,3,1,0
2020,18974,Jayson Patrick,Molumby,25.0,,,1,0,0,Midfielder,,False,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19772,Aaron Anthony,Connolly,24.0,,,17,9,791,Attacker,6.547058,False,8,8,19,19,9,2,1,0,0,92,6,0,6,0,0,86,34,11,5,0,16,6,0,0,0,0,0,0,0,0
2020,137300,Haydon Cameron,Roberts,22.0,175,68,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40911,Jakub Piotr,Moder,25.0,188,78,0,0,0,Midfielder,6.481818,False,0,0,0,8,3,0,0,0,0,263,3,0,15,1,3,89,34,17,9,0,3,12,0,0,0,0,0,0,0,0
2020,3295,Percy Muzi,Tau,30.0,175,70,3,1,102,Attacker,6.8,False,2,1,15,0,0,0,1,0,0,31,3,0,1,0,0,13,5,3,3,0,1,0,0,0,0,0,0,0,0,0
2020,167663,Thomas Peter Wayne,McGill,24.0,185,80,0,0,0,Goalkeeper,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18976,Max Harrison,Sanders,25.0,176,68,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17715,Steven,Alzate,26.0,180,75,15,10,897,Midfielder,6.586666,False,5,6,25,3,2,1,0,0,0,434,11,0,17,1,8,96,38,16,8,0,6,20,2,0,0,0,0,0,0,0
